0xD681D585,ASA_HED_PROMatriarch_Diff_Stack
0x20B62C64,wasLAV70_FLOOR01_DIFF
0x7B62BFBA,UNC01_SkyRed01tga
0x3DA7CC3D,UNC02_RockOvrLay01_Spec
0x69007F09,UNC21_CLIFF_DIFF01
0x0196B6B3,UNC21_Crater_Diff
0xFF90C927,UNC21_FlatSand_Diff
0x971F6392,UNC21_LumpSand01_Norm
0xA9B6979F,UNC21_Sand01_Diff
0xAF7304CE,UNC21_Sand01_Norm
0x4E9EA601,UNC21_Sand_Spec01
0xAE27215F,UNC21_SandMerg_Diff01
0x25A9FA86,LAV60_WETSAND01_DIFF_Dup
0x1B1E8FDF,UNC30_BLACKSQUIGGLES01_DIFF
0x97CE0CB7,UNC30_LOOSEROCKS_DIFF
0xEC96DE0C,UNC30_LOOSEROCKS_NORM
0x85EA93C0,UNC30_SECONDROCK01_DIFF
0x7594075A,UNC30_SECONDROCK01_NORM
0x8DE49596,UNC30_SHARPROCKS01_DIFF
0xE7A32B29,UNC30_SHARPROCKS01_NORM
0x4CB59BAA,UNC30_THIRDROCK01_DIFF
0x57D8DF79,UNC30_THIRDROCK01_NORM
0x57192B52,UNC30_WHITEGRAVELBLEND01_DIFF
0x633A83FC,UNC32_Water_R2T2
0x678B1690,UNC92_Water_R2T2
0xEEAC54ED,wasJUG80_DRYSAND_DIFF
0x8D58E597,wasJUG80_DRYSAND_NORM
0xF79A2892,wasJUG80_DRYSAND_NORM_Dup
0xB037614B,wasLAV60_WETSAND01_DIFF
0x076A4819,wasLAV60_WETSAND01_NORM
0x82EFB3E0,JUG80_SAND_DIFF
0x7EA5E68D,JUG80_SAND_NORM
0xD7D3FD6C,PRO10_MINEPATH01_NORM
0x5F8E1CB8,pro10_rockandsand_diff
0x20D49874,pro10_rockandsand_norm
0xB9CAADB7,SunDual_Dup
0x894DF8E6,SunWaves_TXT_Dup
0xB9CAADB7,UNC43_SunDual
0x7EABB66A,UNC10_Snow_Spec
0x29729827,UNC40_2ndLava_Diff
0xF691EAB6,UNC40_2ndLava_norm
0xDACCBC40,UNC40_Lava_Diff
0x25406E4B,UNC40_Lava_norm01
0x8FBE7084,UNC40_Lava_Spec
0x64DEC1D3,UNC40_saltflats_Diff01
0x05B51D06,UNC40_saltflats_Norm01
0x60C2FAC6,UNC40_saltflats_Spec01
0x258AC46F,UNC40_SaltOverride_Diff
0x069376A2,UNC40_SaltOverride_Spec
0xC34B51AE,UNC40_YelLychDirt_diff
0xD358C229,UNC41_Sky01
0xB9CFCC16,wasLOS10_rockwall01_spec
0x0E590D4C,LAV60_Rock01_DIFF
0x53493796,red_planet01
0xBE0DC79F,sam06_b_diff
0x418EC49D,sam06_f_diff
0x9D3BD910,sam06_l_diff
0x666D3C09,sam06_r_diff
0xD3E6A28E,sam06_u_diff
0x249D0F29,UNC42_river01_diff
0x5675D273,UNC42_riveredge01_diff
0x2FBBF85F,UNC42_riveredge01_norm
0x0EBEF04B,UNC42_Riverwater_cubeoverlay
0xF5D407DB,UNC42_Rock01_DIFF
0xBC189955,UNC42_Rock01_Norm
0x75C64452,UNC42_WETGRAVEL01_DIFF
0xD1F80997,UNC42_WETGRAVEL01_NORM
0x3F55F9A0,blue_planet01
0x9350F01D,earth01
0xFF7DA1DB,JUG40_BASEBLEND02_DIFF
0x6C380CD0,PRO10_PATH_DIFF
0x53493796,red_planet01
0x7F3C716A,SplashPlanet
0xAA1D705C,UNC50_TSunDua
0x50EEF77A,UNC50_TSunWaves_TXT
0x46F88504,UNC53_PLANETTEXT
0x17FE4BC6,UNC50_BluePlanet01
0xF3B26E89,UNC50_BluePlanet02
0x3DC2AC9A,UNC50_FullPlanet
0x522CA51C,UNC50_GabrRock_Diff01
0x3CAD144E,UNC50_GabrRock_Norm
0x4A958534,UNC50_GabrRock_Spec
0x548A85C3,UNC50_PRO10_PATH_DIFF
0xE8962974,UNC50_rockDisp
0x6B21FEE8,unc50PRO10_PATH_norm
0x39B29F70,UNC52_wasJUG40_BSBL_NORM
0xEAF9B6EF,UNC_PLanet
0x90EEB34C,UNC_SUN01_DIFF
0xDB44B7C7,UNC_SUNMASK_DIFF
0x826A7E63,GreenStone_Diff
0xE7BBC3D6,GreenStone_Norm
0x76DE2122,JUG80_SAND_DIFF
0x127701B8,JUG80_SAND_NORM
0xD7D3FD6C,PRO10_MINEPATH01_NORM
0x5F8E1CB8,pro10_rockandsand_diff
0x20D49874,pro10_rockandsand_norm
0x64DEC1D3,UNC40_saltflats_Diff01
0x05B51D06,UNC40_saltflats_Norm01
0x60C2FAC6,UNC40_saltflats_Spec01
0x258AC46F,UNC40_SaltOverride_Diff
0x069376A2,UNC40_SaltOverride_Spec
0xC34B51AE,UNC40_YelLychDirt_diff
0xD358C229,UNC41_Sky01
0x9D3D46D8,UNC60_NOISYGROUNDROCK_DIFF
0x9876DBEE,UNC60_NOISYGROUNDROCK_NORM
0xBFCE538B,UNC60_Reflect01
0xF18D7FD9,UNC60_SANDSTONE02_DIFF
0xEE177C31,UNC60_SANDSTONE02_NORM
0x2B6B31A9,UNC60_SECONDROCK01_DIFF
0x20FBF37C,UNC60_STRIPES_DIFF
0xBEF10623,UNC60_STRIPES_NORM
0x1B8DE278,UNC60_WATERMARKS_DIFF
0x9870F442,UNC60_WATERMARKS_NORM
0x30968849,UNC70_SkyTexture
0xD50E5095,LAV60_CAVEFLOOR_NORM
0x1E0DE371,LAV60_RedRock_DIFF
0x422FCD75,lav60_river01_diff_Dup
0x71E059A9,lav60_river01_norm_Dup
0x932893B5,lav60_riveredge01_diff
0xBEF6BF5C,lav60_riveredge01_norm
0x4137DBDF,lav60_riveredge01_spec
0x2D253479,LAV70_CAVEWALL01_DIFF_Dup
0x7550AF0C,LAV70_CAVEWALL01_SPEC_Dup
0x36CD2F03,LAV70_CAVEWALL02_DIFF
0xAF27F1CC,LAV70_CAVEWALL02_NORM
0x0C2EDDE3,LAV70_CAVEWALL02_SPEC
0x1A9F9901,LAV70_CAVEWALL_DIFF_Dup
0xB4A55903,LAV70_CAVEWALL_NORM_Dup
0x4EFC4F6B,STA20_MOSSFLOOR02_DIFF_Dup
0xA45C2193,STA20_MOSSFLOOR02_NOR
0xA45C2193,STA20_MOSSFLOOR02_NORM_Dup
0x0E4168EE,STA20_MOSSFLOOR_NORM_Dup
0xFD444B0B,sulphur_Dup
0x996A404F,sulphurnorm_Dup
0xA13BF453,SunSharp_Dup
0xB9CAADB7,UNC80_SunDual_Dup
0x894DF8E6,UNC80_SunWaves_TXT_Dup
0x95F9EC21,un80_mountainbase01_diff
0x035F5135,un80_mountainbase01_norm
0xF4466AA7,UNC100_flakeRock_Diff
0x693FC703,UNC100_flakeRockNorm
0x587285B5,UNC80_DARKROCK
0x7A2DBF85,UNC80_DARKROCK_NORM
0xADEB98D8,UNC80_DARKROCK_SPEC
0x5A3BBF29,UNC80_grassbase_diff02
0xBC4A3901,UNC80_grassbase_norm
0x2A64CECB,UNC80_ground_Norm
0xEBD1B32B,UNC80_higround_Diff
0x4A2C8C41,UNC80_ridgmulti_Diff
0x4B578527,UNC80_ridgmulti_Norm
0xC4009BE4,unc84_b_diff
0xCCD51362,unc84_f_diff
0xBA94B91C,unc84_l_diff
0x1F2A80BA,unc84_r_diff
0xC2CAF5B8,unc84_u_diff
0xC0713284,WASpro10_bush01_norm
0x32F4C664,wasPRO10_CLIFF01_NORM
0x550292C9,wasPRO10_GRASS01_NORM
0x3A25A6DF,WASpro10_GROUNDLEAVES01_norm
0x247EFAAA,WASpro10_RIVERBANK_NORM
0x1F989884,WASpro10_riverbed_NORM
0x7A3B9D2F,un90_mountainbase01_diff
0x176049BD,un90_mountainbase01_norm
0xB98AC232,UNC80_grassbase_norm2
0x0276F27F,UNC90_base_diff01
0x6B05CD2A,UNC90_base_norm01
0x48F6B687,UNC90_DISPMAP01
0x212EBF39,UNC90_grassbase_diff02
0x37354F44,unc90_moss_NORM
0x2F80F0BB,UNC92_Bluesky
0x7432F9CF,UNC93_greensky
0xC2D37006,wasPRO10_MINEPATH_DIFF
0xD7D3FD6C,wasPRO10_MINEPATH_NORM
0xB408D72D,LAV60_WETSAND01_DIFF_Dup
0x9CA3D387,UNC99_REDROCK_DIFF
0xF7EDBD64,UNC99_REDROCK_NORM
0xE5E1384A,Clouds
0xE18544C0,grey_raw
0x9AAEE541,CubemapFace0
0xF79CEB66,CubemapFace1
0x7DF5DDDE,CubemapFace2
0x95E8013A,CubemapFace3
0xDAD547AB,CubemapFace4
0xDE9AEC71,CubemapFace5
0xF79CEB66,JUG00_CubeMap02NegX
0x95E8013A,JUG00_CubeMap02NegY
0xDE9AEC71,JUG00_CubeMap02NegZ
0x9AAEE541,JUG00_CubeMap02PosX
0x7DF5DDDE,JUG00_CubeMap02PosY
0xDAD547AB,JUG00_CubeMap02PosZ
0x27D05684,LOS40_volumetriclight_diff012
0xE1303210,war20_beam01_diff
0x7F995AC6,war20_beam01_norm
0x848A5FF1,war20_beam01_spec
0x8F4B8E77,WAR20_BROKENCONCRETE01_DIFF
0x1612531D,WAR20_BROKENCONCRETE01_NORM
0x70226BC4,WAR20_BROKENCONCRETETRIM_DIFF
0xE349D80B,WAR20_BROKENCONCRETETRIM_norm
0xAE0CAB7B,WAR20_BULLETHOLES01_DIFF
0xF5085BA5,WAR20_BULLETHOLES01_NORM
0xDA89AEAE,war20_burned02_diff
0xB5AD3460,WAR20_CLAMP01_DIFF
0xE125A70D,WAR20_CLAMP01_NORM
0x7CB9E0CF,WAR20_CONCRETE01_DIFF
0xB75CA6AA,WAR20_CONCRETE01_NORM
0x7F386D3F,war20_concrete02_diff
0x5785C041,war20_concrete02_norm
0xF3D9BEF6,WAR20_CONCRETEFLOOR03_DIFF
0x92FA0FBA,WAR20_CONCRETEFLOOR03_norm
0xC81B4C02,war20_concretefloor04_diff
0x8BDE734F,war20_concretefloor04_norm
0x9DE7F3F6,war20_CONCRETEFLOOR05_DIFF
0xD9549300,war20_CONCRETEFLOOR05_norm
0x3E660FBB,war20_concretetrim02_diff
0x1A16DB8E,war20_concretetrim02_norm
0x20A9A1C5,war20_concretetrim03_diff
0x8A52E9C5,war20_concretetrim03_norm
0x621A9A8B,WAR20_CONCRETETRIMS01_DIFF
0xDD722FF9,WAR20_CONCRETETRIMS01_NORM
0xAED97D06,WAR20_CONCRETETRIMS01_SPEC
0xFFFCD956,WAR20_CONCRETEWALL01_DIFF
0x5AE9E677,WAR20_CONCRETEWALL01_NORM
0x342AFE5E,WAR20_CONCRETEWALL05_DIFF
0x7CEBA391,WAR20_CONCRETEWALL05_norm
0xDC7D394B,war20_crack01_diff
0x8A85130C,war20_crack01_norm
0x389C7750,WAR20_FLOOR01_DIFF
0xBCA3A4CF,WAR20_FLOOR01_M01
0x4885181D,WAR20_FLOOR01_NORM
0x406EB761,war20_floorcrack01_diff
0x97166404,war20_floorcrack01_norm
0x09FB361C,WAR20_FOIL01_DIFF
0xDA5717D1,WAR20_FOIL01_NORM
0x7A9E537A,WAR20_GLASS01_DIFF
0x97F7F189,WAR20_GLASS01_NORM
0xA465F38E,war20_noise
0xD5F7892D,WAR20_REBAR01_DIFF
0x77E28E13,WAR20_REBAR01_NORM
0xB2427C14,WAR20_REBAR01_spec
0xE5854011,WAR20_REBAR01_spec_M02
0x8A68FC73,WAR20_ruble01_DIFF
0x95FF667F,WAR20_ruble01_NORM
0xD6978C8A,war20_ruble02_diff
0x92A1451D,war20_ruble02_norm
0xDDE766D7,war20_sheet01_diff
0x33E7EFF0,war20_sheet01_norm
0x9CFF2060,war20_sign01
0xBFBAF490,war20_sign01_norm
0x153CCECE,WAR20_SKYDOME01_DIFF
0x8F0F57FF,war20_structure05_diff01
0xC7542956,war20_structure05_diff02
0x9B05588F,war20_structure05_norm01
0x5962E415,war20_structure05_norm02
0x63F31A1B,war20_structure05_spec
0x3917A7C9,war20_structure_diff01
0x53378CD8,war20_structure_diff02
0x35769315,war20_structure_norm01
0x29CC39D4,war20_structure_spec
0xC5AA6B90,WAR20_TARP_DIFF
0xB762CE3F,WAR20_TRIM02_DIFF
0x648C6864,WAR20_TRIM02_NORM
0x2E52BD3D,WAR20_TRIM05_DIFF
0x30866BC6,WAR20_TRIM05_NORM
0xD6D466F6,WAR20_TRIM06CONCRE_DIFF
0x7A21AD05,WAR20_TRIM06CONCRE_NORM
0x5D8FF99F,war20_volumetriclight_diff01
0x4BE59367,war20_volumetriclight_diff02
0x6B216B7E,war20_volumetriclight_diff03
0x05C38B98,WAR20_WALL02_DIFF
0xCAFC3A77,WAR20_WALL02_NORM
0xF73F46D4,WAR20_WALL03_DIFF
0xD194C14C,WAR20_WALL03_NORM
0xBDA4BB0A,war20_wall03_spec01
0x83D5BDCB,WAR20_WALL04_DIFF
0x898C2DE2,WAR20_WALL04_NORM
0x4A34679B,WAR20_WALL05_DIFF
0xE59669AE,WAR20_WALL05_NORM
0x60CF7EC2,WAR20_WIRE03_DIFF
0x194D4D74,WAR20_WIRE03_EMISS_M01
0xDC3CAB2E,WAR20_WIRE03_NORM
0xECE61FD2,WAR20_WIRE03_SPEC_M01
0x29AF2B20,WAR20_WIRE03_SPEC_M02
0xD0522052,WAR20_WIRE05_DIFF
0x79F46EE4,WAR20_WIRE05_norm
0x98B40E21,WAR20_WIREMESH01_DIFF
0x21CB4BBB,WAR20_WIREMESH01_NORM
0xDC7AE11E,WAR20_WIREMESH01_SPEC
0xB33323B4,Clouds
0xF0FAE84C,grey_raw
0x5F3F4710,WAR20_BROKENCONCRETE01_DIFF
0xEB5B33A5,WAR20_BROKENCONCRETE01_NORM
0x70226BC4,WAR20_BROKENCONCRETETRIM_DIFF
0xE349D80B,WAR20_BROKENCONCRETETRIM_norm
0x48DC7C63,war20_building_diff
0xF832F095,WAR20_BULLETHOLES01_DIFF
0x6DBAF389,WAR20_BULLETHOLES01_NORM
0x757260E5,war20_burned02_diff
0xDBAA7385,WAR20_CABLETRIMS_DIFF
0xF34F562B,WAR20_CABLETRIMS_NORM
0x4F21E9CD,WAR20_CABLETRIMS_OPAC_M01
0xB17F6025,WAR20_CABLETRIMS_SPEC_M01
0xA5B7C7BA,WAR20_CHECKER01_DIFF
0x58F4E5FE,WAR20_CONCRETE01_DIFF
0xF267C2DD,WAR20_CONCRETE01_NORM
0x3F56E7AC,WAR20_CONCRETE01_SPEC_M01
0x9DAB042C,war20_concrete02_diff
0x0700C959,war20_concrete02_norm
0x2A6F404A,WAR20_CONCRETEFLOOR02_DIFF
0xCF624E6C,WAR20_CONCRETEFLOOR02_NORM
0x43F7B927,WAR20_CONCRETEFLOOR03_DIFF
0x6A95D394,WAR20_CONCRETEFLOOR03_norm
0x8F33B020,war20_concretefloor04_diff
0x7AB99596,war20_concretefloor04_norm
0xF6896398,war20_concretetrim02_diff
0x93D14A88,war20_concretetrim02_norm
0xB5941B71,war20_concretetrim03_diff
0x8A52E9C5,war20_concretetrim03_norm
0x621A9A8B,WAR20_CONCRETETRIMS01_DIFF
0xDD722FF9,WAR20_CONCRETETRIMS01_NORM
0xAED97D06,WAR20_CONCRETETRIMS01_SPEC
0xB2FD3CCC,WAR20_CONCRETEWALL01_DIFF
0x2B3163F5,WAR20_CONCRETEWALL01_NORM
0x30C23FDA,WAR20_CONCRETEWALL01_SPEC
0x3B14BCC8,WAR20_CONCRETEWALL05_DIFF
0xA947B4D3,WAR20_CONCRETEWALL05_norm
0xF9C71D1A,WAR20_DIRT01_DIFF
0xB57F2D18,WAR20_DIRT01_NORM
0x741CD6D0,WAR20_FLOOR01_DIFF
0x4885181D,WAR20_FLOOR01_NORM
0x2FA1C114,WAR20_FLOOR01_SPEC_M01
0xA7840C0C,WAR20_GLASS01_DIFF
0xE0288E1C,WAR20_GLASS01_MASK
0x987A8955,WAR20_GLASS01_NORM
0x6CB6F0CF,WAR20_GLASS01_spec
0x34CD9383,war20_glass02_diff
0xA63637C6,war20_glass02_norm
0x25CE8FDF,war20_glass02_opac
0xBE280F45,WAR20_HOLES_DIFF
0xF0BB8AFA,WAR20_HOLES_NORM
0xA1F75F1C,WAR20_HOLES_OPAC_M01
0x26D34965,WAR20_HOLES_SPEC_M02
0xA465F38E,war20_noise
0x21EAE087,WAR20_PLASTICFENCE_DIFF
0x8D53A615,WAR20_REBAR01_DIFF
0x87AFE4E5,WAR20_REBAR01_NORM
0x430B5353,WAR20_REBAR01_spec
0xFC07B381,WAR20_REBAR01_spec_M02
0xB16E38A3,WAR20_ruble01_DIFF
0xAF112979,WAR20_ruble01_NORM
0xDDE766D7,war20_sheet01_diff
0x6845F16F,war20_sheet01_norm
0x180DA88D,war20_structure04_diff01
0xF8898A60,war20_structure04_diff02
0xFA10E080,war20_structure04_norm01
0xB908DA82,war20_structure04_spec
0x73278132,WAR20_TARP02_DIFF
0xCFCEEDAD,WAR20_TARP02_NORM
0xC5AA6B90,WAR20_TARP_DIFF
0x66ECDAA4,WAR20_TARP_NORM
0xDA7937BA,WAR20_TARP_SPEC_M01
0xDEEEEE54,WAR20_TARP_SPEC_M02
0xC2E2CCAB,WAR20_TRIM02_DIFF
0xDEFD09F9,WAR20_TRIM02_NORM
0x01B56244,WAR20_TRIM02_SPEC_M01
0x7CA9545E,WAR20_TRIM02_SPEC_M02
0x32C0765F,WAR20_TRIM05_DIFF
0x46896E9A,WAR20_TRIM05_NORM
0xFBCE1FE1,WAR20_TRIM05_SPEC_M01
0x48D41F57,WAR20_TRIM05_SPEC_M02
0x5377496C,WAR20_TRIM06CONCRE_DIFF
0xFE5C7462,WAR20_TRIM06CONCRE_NORM
0x12C64E1D,WAR20_TRIM06CONCRE_SPEC01
0xD1D31218,WAR20_WALL02_DIFF
0xE48D32BA,WAR20_WALL02_NORM
0x48B378B8,WAR20_WALL02_SPEC_M01
0x52B62876,WAR20_WALL02_SPEC_M02
0xCB5C1B16,WAR20_WALL03_DIFF
0x4AF29CF0,WAR20_WALL03_NORM
0x62618A89,war20_wall03_spec01
0x507F1EA9,WAR20_WALL04_DIFF
0x898C2DE2,WAR20_WALL04_NORM
0x9C7DEDBB,WAR20_WALL04_OPAC_M01
0x12CC2BCA,WAR20_WALL04_SPEC_M01
0xDC8B5301,WAR20_WALL04_SPEC_M02
0xED3FC8B1,WAR20_WIRE01_DIFF
0xED6628BC,WAR20_WIRE01_NORM
0x71DCD799,WAR20_WIRE01_OPAC_M01
0x335E600E,WAR20_WIRE01_SPEC_M01
0x674670BA,WAR20_WIRE02_DIFF
0x1E078CA3,WAR20_WIRE02_NORM
0xDE260451,WAR20_WIRE02_OPAC_M01
0x9C9CD974,WAR20_WIRE02_SPEC_M01
0x60CF7EC2,WAR20_WIRE03_DIFF
0x194D4D74,WAR20_WIRE03_EMISS_M01
0xDC3CAB2E,WAR20_WIRE03_NORM
0x368BB4DE,WAR20_WIRE03_SPEC_M01
0xE6804B6B,WAR20_WIRE03_SPEC_M02
0x2783C235,WAR20_WIRE04_DIFF
0x85CDB3EE,WAR20_WIRE04_NORM
0xF3C334BE,WAR20_WIRE05_DIFF
0x1C2D8C48,WAR20_WIRE05_norm
0x9EC1E7CA,WAR20_WIREMESH01_DIFF
0x20AE7E96,WAR20_WIREMESH01_NORM
0x70CEB1F3,WAR20_WIREMESH01_SPEC
0x3E6F635B,WAR20_WIREMESH01_SPEC_M02
0xE18544C0,grey_raw
0xE8CD1A3D,Lbeam_raw
0x4F6E96AD,sky_raw
0x4646DD0F,WAR30_Brokenconcrete01_diff
0xEBA4B253,WAR30_Brokenconcrete01_norm
0x38CFEFBA,war30_damagewall01_diff
0xF930A4A1,war30_damagewall01_norm
0x4298BA58,WAR30_GradRamp01
0xE89940CB,war30_ruble01_diff
0x20A50098,war30_ruble01_norm
0x6AB25C7A,war30_STAIRS01_DIFF
0xB0CDC245,war30_STAIRS01_DIFF02
0x9D4221D7,war30_STAIRS01_NORM01
0x0536C95B,war30_STAIRS01_NORM02
0x1C5FC98A,war30_tower01_diff
0x45987E72,war30_tower01_norm
0xA28F1797,war30_tower02_diff
0x25385474,war30_tower02_norm
0x42C5819B,war30_tower03_diff01
0x6D28CA45,WAR30_tower03_DIFF02
0x56263F5C,war30_tower03_norm01
0x50430915,WAR30_tower03_norm02
0xB7728FCE,CubemapFace0
0x95611C16,CubemapFace1
0x0BACE4C6,CubemapFace2
0x1CF095C1,CubemapFace3
0x07A5B6FB,CubemapFace4
0xA0A2CC14,CubemapFace5
0xC80D9008,grey_raw
0xEAF38DC1,rt
0xE20F7F25,sky_raw
0xAA5F87A3,war40_basecloud_diff
0xC5D6801A,war40_block_diff
0x9DF049A1,war40_block_norm
0x6AD8C7AC,war40_bridgeconnector_diff
0x0929BA25,war40_bridgeconnector_norm
0x87E2B938,war40_cloud01_diff
0x497E31AA,WAR40_CloudBase_diff
0x1B36767A,WAR40_CloudShadows
0xF048B136,war40_cover01_diff
0xD21958B2,war40_cover01_norm
0x91783DEE,war40_door01_diff
0xEF61488E,war40_door01_norm
0xBA4C18C1,war40_fakecloud_diff
0x6DF2F0C3,WAR40_FILAMINTWIRE
0xB0DA4FB1,war40_greenwall_diff
0xF63746A1,war40_greenwall_norm
0xF9652D99,war40_numbers_diff
0x7C22322D,WAR40_POTHOLES01_DIFF
0x5104CADC,WAR40_POTHOLES01_NORM
0xC9014EB4,WAR40_ROAD01_DIFF
0x25E3C40C,war40_smalldoor01_diff
0xA015E368,war40_smalldoor01_norm
0xD124395D,WAR40_SMALLRUBBLE01_DIFF
0x0FE1876A,WAR40_SMALLRUBBLE01_NORM
0x95611C16,war_cubemap02NegX
0x1CF095C1,war_cubemap02NegY
0xA0A2CC14,war_cubemap02NegZ
0xB7728FCE,war_cubemap02PosX
0x0BACE4C6,war_cubemap02PosY
0x07A5B6FB,war_cubemap02PosZ
0xCE6C9E0D,CubemapFace0
0x9E23AD27,CubemapFace1
0xF7D37583,CubemapFace2
0xB7B20D98,CubemapFace3
0x2BF9DC9B,CubemapFace4
0xFE0BA8D3,CubemapFace5
0x9E23AD27,watercube_Tex02NegX
0xB7B20D98,watercube_Tex02NegY
0xFE0BA8D3,watercube_Tex02NegZ
0xCE6C9E0D,watercube_Tex02PosX
0xF7D37583,watercube_Tex02PosY
0x2BF9DC9B,watercube_Tex02PosZ
0x9E23AD27,watercube_Tex03NegX
0xB7B20D98,watercube_Tex03NegY
0xFE0BA8D3,watercube_Tex03NegZ
0xCE6C9E0D,watercube_Tex03PosX
0xF7D37583,watercube_Tex03PosY
0x2BF9DC9B,watercube_Tex03PosZ
0xCDDF5F18,grey_raw
0x153CCECE,sky_raw
0x8BC0989D,war50_checker01
0xFAC13FD0,War50_force_diff
0xF2869AD5,war50_force_invert
0xB07B2C7E,WAR50_RIVERWATERA01_NORM
0xE184215D,WAR50_Water_NORM
0x5FBFC26D,WAR50_watercube_Tex07NegX
0xCD5823B8,WAR50_watercube_Tex07NegY
0xFFDE3A4E,WAR50_watercube_Tex07NegZ
0x87356D86,WAR50_watercube_Tex07PosX
0x836B8384,WAR50_watercube_Tex07PosY
0x1204003F,WAR50_watercube_Tex07PosZ
0xDEE4C811,CubemapFace0
0x4116FDB0,CubemapFace1
0x36F09F10,CubemapFace2
0x2640AF3E,CubemapFace3
0x3B0C60E5,CubemapFace4
0x2FF8A38A,CubemapFace5
0x4116FDB0,WAR50_watercube_Tex08NegX
0x2640AF3E,WAR50_watercube_Tex08NegY
0x2FF8A38A,WAR50_watercube_Tex08NegZ
0xDEE4C811,WAR50_watercube_Tex08PosX
0x36F09F10,WAR50_watercube_Tex08PosY
0x3B0C60E5,WAR50_watercube_Tex08PosZ
0x6C710E3D,warsmoke
0x9BA0103D,SunDistortion
0x8C107F1F,SunDual
0xC6B96EE5,SunSharp
0xA9DC1CE4,SunSwirl
0x50EEF77A,SunWaves_TXT
0x5E6D5DDB,NorBridgeFront
0xBD8CECF5,explosionStage0
0xFF48F45D,explosionStage1
0x2289D3A9,explosionStage2
0x50774EFE,explosionStage2a
0x95720C73,TeleDisruptCrust_Prefab_Preview
0x0F8F7E9E,Biotics_Charge_001_Prefab_Preview
0xAC9F3ED8,LiftCrust_Prefab_Preview
0xA05A4F76,VFX_LiftImpact_PF_Prefab_Preview
0x79E98F6F,VFX_LiftProjectile_PF_Prefab_Preview
0x362F1409,StasisCrust_CS_Prefab_Preview
0x0CA87B63,StasisCrust_Prefab_Preview
0xBAF60351,v_Stasis_Impact_Prefab_Preview
0xA7726B4E,V_Stasis_Projectile_Prefab_Preview
0x3966D67A,v_Biotic_TK_Attack_01_Prefab_Preview
0xD7783D10,v_Biotic_TK_Impact_01_Prefab_Preview
0x27C2C9F9,v_Biotic_TK_ImpactCrust_01_Prefab_Preview
0xC0A93269,WarpCrust_VFX_Prefab_Preview
0xA16B2D19,WarpImpact_VFX_Prefab_Preview
0x0BB3FFF8,WarpProjectile_VFX_Prefab_Preview
0x7B40CCCE,v_Weaken_Projectile_Prefab_Preview
0x1AF1BBC1,v_WeakenImpact_Prefab_Preview
0xC2F61CE7,BlueExplosion
0xF5DE8EB0,blood01Decal
0xA82B6121,bloodSoftSprayDecal
0xB1D0AD56,beedingBloodFlipBook4
0xF76CBCCB,Blood_ImpactVFX_Red_Prefab_Preview
0x88F08034,Blood_ImpactVFX_White_Prefab_Preview
0x9992BACB,Blood_Impact_Preview
0x71D5E25B,BloodTest01_Prefab_Preview
0x7C6DBC6B,Carnage_muzzle_prefab_Preview
0xA408D604,v_CarnageImpact_PF_Prefab_Preview
0x9FE5803A,v_CarnageProjectile_PF_Prefab_Preview
0x4708D49A,CarnageProjectileALF
0x2654BD7C,Gradient_bot_tight_Dup
0x298A6D7F,ProjectileBlur
0xCAC2B694,SpikyGradient_Dup
0xB81EF7A3,webby_Dup
0x85DE2423,Plasma_flipbook
0x5E435D2F,Crust_Armature_Preview
0x976D1F2C,Crust_IonYellow_Prefab_Preview
0x824B8B24,Crust_Prefab_Preview
0x08DC939A,Crust_FX_Fusion_Prefab_Preview
0xA6DEADEF,Crust_FX_FireDeath_Prefab_Preview
0x567E5241,Xmod_Ice_Death_Prefab_Preview
0xD7804FC5,Plasma_Crust_Death_Prefab_Preview
0x3D1EF058,BurnMark_01
0x780EE6EF,BurnMark_02
0xA4F1F41D,Scortchmark
0x11CF6002,Glass_Bullet_01
0x25F9AE93,Glass_Bullet_01_NM
0x12F0B386,Glass_Bullet_02
0x541D11EB,Glass_Bullet_02_NM
0xEB1C75D0,Metal_Bullet_01
0x086A1C8F,Metal_Bullet_01_NM
0x81467C9A,Metal_Bullet_02
0x61177B2C,Metal_Bullet_03
0x5F2D9E2D,Metal_Bullet_03_NM
0xD96E1DF3,Metal_Bullet_04
0x8DC2BD72,Metal_Bullet_04_NM
0xA45A859A,Metal_Bullet_05
0x21B8669E,Metal_Bullet_05_NM
0xA0F69700,Metal_Bullet_Specular_01
0xAE5CCBB5,Metal_Bullet_Specular_02
0x50F41C01,Metal_Bullet_Specular_03
0x5CCC4B95,Metal_Bullet_Specular_04
0x698D479B,Metal_Bullet_Specular_05
0x14A09BA1,Bullet_01
0xAD7BE33F,Bullet_01_NM
0xA67764A6,Bullet_02
0xFE92C796,Bullet_02_NM
0x9FB8F1A7,Bullet_03
0xC568692F,Bullet_03_NM
0x92554660,Bullet_03_Specular
0x3FBD34AF,Bullet_04
0xE648C2BB,Bullet_04_NM
0xAA738BB0,Bullet_05
0x65AC9822,Bullet_05_NM
0x9ACE7EF8,Bullet_06
0x3C8C763B,Bullet_06_NM
0xCA36D3B3,Stone_Tile_01
0x823280FB,Wood_Bullet_01
0xAA59D73D,Wood_Bullet_01_NM
0x18233383,Wood_Bullet_02
0x34E32FFD,Wood_Bullet_02_NM
0x08B879CB,Wood_Bullet_03
0x033532DD,Wood_Bullet_03_NM
